z,T_eV,Theta_total_norm,Gamma_QCD,Gamma_weak,Gamma_thermal,Gamma_EM
23098071275.301632,5423942.947701993,1.0573579252910363e-05,1.1903365140324175e-101,0.9999999999903335,1.0,1.0
23563953955.505615,5533342.604821481,1.0786811666273169e-05,4.816606160993129e-101,0.9999999999928355,1.0,1.0
24039233380.10115,5644948.827366465,1.1004344927400666e-05,1.9490030454956177e-100,0.99999999999469,1.0,1.0
24524099079.2188,5758806.121244071,1.1226265783383905e-05,7.886492572546952e-100,0.9999999999960645,1.0,1.0
25018744405.767403,5874959.890035135,1.1452662730982343e-05,3.1912092308255005e-99,0.999999999997083,1.0,1.0
25523366612.538334,5993456.453099999,1.1683626051914125e-05,1.2912985413014097e-98,0.9999999999978382,1.0,1.0
26038166930.865803,6114343.064049712,1.191924784885857e-05,5.225141324681037e-98,0.9999999999983977,1.0,1.0
26563350650.872833,6237667.929589573,1.2159622082184405e-05,2.114313691968568e-97,0.9999999999988125,1.0,1.0
27099127203.335773,6363480.228742749,1.2404844607418786e-05,8.55540952918077e-97,0.9999999999991198,1.0,1.0
27645710243.20092,6491830.132461843,1.2655013213472507e-05,3.461881389223888e-96,0.9999999999993476,1.0,1.0
28203317734.784622,6622768.823635779,1.2910227661635673e-05,1.400823971335282e-95,0.9999999999995164,1.0,1.0
28772172038.692493,6756348.517500376,1.3170589725360275e-05,5.668327646286041e-95,0.9999999999996416,1.0,1.0
29352500000.491043,6892622.482460429,1.3436203230844778e-05,2.2936456659180175e-94,0.9999999999997344,1.0,1.0
29944533041.169018,7031645.061332046,1.3707174098437889e-05,9.281062720918163e-94,0.999999999999803,1.0,1.0
30548507249.42223,7173471.693013192,1.3983610384876884e-05,3.755511433595601e-93,0.9999999999998541,1.0,1.0
31164663475.799747,7318158.934591318,1.4265622326377932e-05,1.5196391352994716e-92,0.9999999999998919,1.0,1.0
31793247428.750088,7465764.483897144,1.4553322382595978e-05,6.149104169614502e-92,0.9999999999999198,1.0,1.0
32434509772.603565,7616347.202513113,1.4846825281470847e-05,2.488188229066897e-91,0.9999999999999405,1.0,1.0
33088706227.530838,7769967.139245881,1.5146248064977814e-05,1.006826440485988e-90,0.999999999999956,1.0,1.0
33756097671.518833,7926685.554072547,1.545171013580152e-05,4.074046607168041e-90,0.9999999999999674,1.0,1.0
34436950244.40215,8086564.942569547,1.5763333304950688e-05,1.6485319703542307e-89,0.9999999999999758,1.0,1.0
35131535453.99359,8249669.060834474,1.60812418403336e-05,6.67065922245823e-89,0.999999999999982,1.0,1.0
35840130284.35441,8416062.950910348,1.640556251631288e-05,2.69923151400139e-88,0.9999999999999867,1.0,1.0
36563017306.249855,8585812.966723049,1.6736424664260527e-05,1.092223500438222e-87,0.9999999999999902,1.0,1.0
37300484789.831245,8758986.80054158,1.7073960224131972e-05,4.419599314555715e-87,0.9999999999999927,1.0,1.0
38052826819.59079,8935653.509972025,1.7418303797080406e-05,1.7883572449589255e-86,0.9999999999999947,1.0,1.0
38820343411.63637,9115883.54549629,1.7769592699132902e-05,7.236451560362377e-86,0.999999999999996,1.0,1.0
39603340633.330414,9299748.778565988,1.812796701594861e-05,2.928175079846932e-85,0.9999999999999971,1.0,1.0
40402130725.34179,9487322.530262932,1.8493569658681352e-05,1.1848637729029183e-84,0.9999999999999978,1.0,1.0
41217032226.160904,9678679.600538079,1.886654642096961e-05,4.794461130418806e-84,0.9999999999999984,1.0,1.0
42048370099.12463,9873896.29803981,1.9247046037075292e-05,1.94004222736886e-83,0.9999999999999989,1.0,1.0
42896475862.00433,10073050.470544092,1.9635220241195572e-05,7.850233303798075e-83,0.9999999999999991,1.0,1.0
43761687719.20651,10276221.535998147,2.0031223827970544e-05,3.1765371936085054e-82,0.9999999999999993,1.0,1.0
44644350696.64177,10483490.51419069,2.0435214714212132e-05,1.2853616130749352e-81,0.9999999999999996,1.0,1.0
45544816779.31241,10694940.059060581,2.0847354001877317e-05,5.201117996327625e-81,0.9999999999999996,1.0,1.0
46463445051.675125,10910654.491657102,2.1267806042311535e-05,2.104592834931278e-80,0.9999999999999998,1.0,1.0
47400601840.83642,11130719.833765455,2.1696738501788527e-05,8.516074820786704e-80,0.9999999999999998,1.0,1.0
48356660862.63466,11355223.842210082,2.21343224283715e-05,3.4459648987482324e-79,0.9999999999999998,1.0,1.0
49332003370.668396,11584256.043849848,2.258073232012268e-05,1.3943834845630765e-78,1.0,1.0,1.0
50327018308.33246,11817907.7712795,2.3036146194689548e-05,5.642266706575051e-78,1.0,1.0,1.0
51342102463.91852,12056272.199250761,2.3500745660293722e-05,2.2831003049436353e-77,1.0,1.0,1.0
52377660628.84524,12299444.381828286,2.3974715988152113e-05,9.238391720057625e-77,1.0,1.0,1.0
53434105759.07862,12547521.290294772,2.4458246186358366e-05,3.7382449377473416e-76,1.0,1.0,1.0
54511859139.8103,12800601.851821102,2.4951529075255336e-05,1.5126523791214833e-75,1.0,1.0,1.0
55611350553.455414,13058786.988915984,2.5454761364326942e-05,6.120832792306168e-75,1.0,1.0,1.0
56733018451.03893,13322179.659671305,2.5968143730640975e-05,2.476748431330798e-74,1.0,1.0,1.0
57877310127.04085,13590884.898819672,2.649188089887492e-05,1.0021974133672108e-73,1.0,1.0,1.0
59044681897.76593,13865009.859619625,2.7026181722955004e-05,4.055315601112692e-73,1.0,1.0,1.0
60235599283.31106,14144663.85658562,2.757125926934182e-05,1.6409526112601552e-72,1.0,1.0,1.0
61450537193.20501,14429958.409080405,2.8127330901996833e-05,6.639989922520398e-72,1.0,1.0,1.0
62689980115.79012,14721007.285786057,2.8694618369061532e-05,2.68682141511288e-71,1.0,1.0,1.0
63954422311.42524,15017926.550072351,2.9273347891285487e-05,1.0872018483386878e-70,1.0,1.0,1.0
