ell,Delta_Cl_over_Cl
3653,-2.4552347771179378e-27
3654,-2.454942016711113e-27
3655,-2.4546489235223815e-27
3656,-2.4543554978804212e-27
3657,-2.454061740113785e-27
3658,-2.453767650550898e-27
3659,-2.4534732295200573e-27
3660,-2.4531784773494337e-27
3661,-2.4528833943670705e-27
3662,-2.4525879809008825e-27
3663,-2.4522922372786576e-27
3664,-2.4519961638280566e-27
3665,-2.451699760876612e-27
3666,-2.451403028751729e-27
3667,-2.451105967780683e-27
3668,-2.450808578290624e-27
3669,-2.450510860608571e-27
3670,-2.450212815061419e-27
3671,-2.4499144419759307e-27
3672,-2.449615741678742e-27
3673,-2.4493167144963616e-27
3674,-2.4490173607551673e-27
3675,-2.448717680781411e-27
3676,-2.4484176749012133e-27
3677,-2.4481173434405677e-27
3678,-2.4478166867253382e-27
3679,-2.447515705081262e-27
3680,-2.4472143988339432e-27
3681,-2.4469127683088598e-27
3682,-2.446610813831362e-27
3683,-2.446308535726666e-27
3684,-2.446005934319864e-27
3685,-2.4457030099359153e-27
3686,-2.4453997628996504e-27
3687,-2.4450961935357715e-27
3688,-2.444792302168851e-27
3689,-2.444488089123329e-27
3690,-2.4441835547235196e-27
3691,-2.4438786992936054e-27
3692,-2.443573523157638e-27
3693,-2.443268026639541e-27
3694,-2.4429622100631062e-27
3695,-2.4426560737519963e-27
3696,-2.442349618029744e-27
3697,-2.4420428432197504e-27
3698,-2.441735749645288e-27
3699,-2.4414283376294967e-27
3700,-2.441120607495388e-27
3701,-2.4408125595658413e-27
3702,-2.4405041941636065e-27
3703,-2.4401955116113016e-27
3704,-2.439886512231415e-27
3705,-2.4395771963463023e-27
3706,-2.4392675642781905e-27
3707,-2.438957616349173e-27
3708,-2.438647352881215e-27
3709,-2.438336774196149e-27
3710,-2.4380258806156743e-27
3711,-2.4377146724613623e-27
3712,-2.4374031500546516e-27
3713,-2.437091313716848e-27
3714,-2.4367791637691283e-27
3715,-2.4364667005325357e-27
3716,-2.4361539243279815e-27
3717,-2.4358408354762473e-27
3718,-2.4355274342979805e-27
3719,-2.4352137211136987e-27
3720,-2.4348996962437855e-27
3721,-2.4345853600084935e-27
3722,-2.4342707127279437e-27
3723,-2.4339557547221232e-27
3724,-2.433640486310889e-27
3725,-2.433324907813964e-27
3726,-2.433009019550941e-27
3727,-2.4326928218412754e-27
3728,-2.432376315004296e-27
3729,-2.432059499359195e-27
3730,-2.431742375225034e-27
3731,-2.4314249429207408e-27
3732,-2.4311072027651107e-27
3733,-2.430789155076806e-27
3734,-2.430470800174356e-27
3735,-2.4301521383761566e-27
3736,-2.4298331700004725e-27
3737,-2.4295138953654327e-27
3738,-2.4291943147890345e-27
3739,-2.4288744285891417e-27
3740,-2.4285542370834835e-27
3741,-2.428233740589658e-27
3742,-2.4279129394251277e-27
3743,-2.4275918339072228e-27
3744,-2.427270424353139e-27
3745,-2.4269487110799393e-27
3746,-2.4266266944045524e-27
3747,-2.4263043746437727e-27
3748,-2.4259817521142618e-27
3749,-2.425658827132546e-27
3750,-2.4253356000150196e-27
3751,-2.4250120710779398e-27
3752,-2.4246882406374322e-27
3753,-2.4243641090094877e-27
3754,-2.4240396765099625e-27
3755,-2.4237149434545787e-27
3756,-2.423389910158924e-27
3757,-2.4230645769384508e-27
3758,-2.4227389441084785e-27
3759,-2.422413011984191e-27
3760,-2.4220867808806374e-27
3761,-2.4217602511127324e-27
3762,-2.421433422995256e-27
3763,-2.421106296842854e-27
3764,-2.4207788729700353e-27
3765,-2.4204511516911757e-27
3766,-2.4201231333205167e-27
3767,-2.419794818172162e-27
3768,-2.4194662065600812e-27
3769,-2.41913729879811e-27
3770,-2.4188080951999482e-27
3771,-2.4184785960791596e-27
3772,-2.418148801749173e-27
3773,-2.4178187125232812e-27
3774,-2.417488328714644e-27
3775,-2.417157650636282e-27
3776,-2.4168266786010823e-27
3777,-2.416495412921797e-27
3778,-2.4161638539110397e-27
3779,-2.4158320018812917e-27
3780,-2.4154998571448965e-27
3781,-2.4151674200140612e-27
3782,-2.4148346908008573e-27
3783,-2.4145016698172212e-27
3784,-2.4141683573749528e-27
3785,-2.413834753785716e-27
3786,-2.413500859361037e-27
3787,-2.413166674412309e-27
3788,-2.4128321992507838e-27
3789,-2.412497434187583e-27
3790,-2.4121623795336866e-27
3791,-2.4118270355999416e-27
3792,-2.411491402697056e-27
3793,-2.4111554811356033e-27
3794,-2.4108192712260185e-27
3795,-2.410482773278601e-27
3796,-2.4101459876035137e-27
3797,-2.4098089145107817e-27
3798,-2.4094715543102937e-27
3799,-2.4091339073118015e-27
3800,-2.4087959738249198e-27
3801,-2.408457754159127e-27
3802,-2.4081192486237636e-27
3803,-2.4077804575280335e-27
3804,-2.4074413811810026e-27
3805,-2.4071020198916006e-27
3806,-2.406762373968619e-27
3807,-2.4064224437207125e-27
3808,-2.4060822294563987e-27
3809,-2.4057417314840567e-27
3810,-2.4054009501119297e-27
3811,-2.405059885648121e-27
3812,-2.4047185384005994e-27
3813,-2.404376908677192e-27
3814,-2.4040349967855934e-27
3815,-2.4036928030333553e-27
3816,-2.4033503277278947e-27
3817,-2.4030075711764898e-27
3818,-2.402664533686282e-27
3819,-2.4023212155642714e-27
3820,-2.4019776171173244e-27
3821,-2.401633738652167e-27
3822,-2.401289580475388e-27
3823,-2.400945142893436e-27
3824,-2.400600426212624e-27
3825,-2.4002554307391256e-27
3826,-2.3999101567789753e-27
3827,-2.3995646046380707e-27
3828,-2.3992187746221706e-27
3829,-2.3988726670368953e-27
3830,-2.398526282187726e-27
3831,-2.3981796203800062e-27
3832,-2.3978326819189386e-27
3833,-2.3974854671095914e-27
3834,-2.3971379762568904e-27
3835,-2.396790209665625e-27
3836,-2.396442167640444e-27
3837,-2.396093850485859e-27
3838,-2.3957452585062406e-27
3839,-2.395396392005823e-27
3840,-2.3950472512886995e-27
3841,-2.3946978366588256e-27
3842,-2.3943481484200167e-27
3843,-2.393998186875951e-27
3844,-2.3936479523301635e-27
3845,-2.393297445086055e-27
3846,-2.3929466654468844e-27
3847,-2.3925956137157706e-27
3848,-2.3922442901956957e-27
3849,-2.3918926951894992e-27
3850,-2.391540828999884e-27
3851,-2.391188691929413e-27
3852,-2.3908362842805066e-27
3853,-2.3904836063554508e-27
3854,-2.390130658456388e-27
3855,-2.389777440885322e-27
3856,-2.389423953944117e-27
3857,-2.3890701979344983e-27
3858,-2.38871617315805e-27
3859,-2.388361879916218e-27
3860,-2.388007318510307e-27
3861,-2.3876524892414814e-27
3862,-2.387297392410768e-27
3863,-2.386942028319051e-27
3864,-2.386586397267076e-27
3865,-2.386230499555448e-27
3866,-2.385874335484632e-27
3867,-2.385517905354954e-27
3868,-2.3851612094665965e-27
3869,-2.3848042481196063e-27
3870,-2.384447021613887e-27
3871,-2.3840895302492014e-27
3872,-2.3837317743251744e-27
3873,-2.3833737541412883e-27
3874,-2.3830154699968862e-27
3875,-2.3826569221911704e-27
3876,-2.3822981110232018e-27
3877,-2.3819390367919026e-27
3878,-2.3815796997960534e-27
3879,-2.3812201003342937e-27
3880,-2.380860238705122e-27
3881,-2.380500115206898e-27
3882,-2.3801397301378385e-27
3883,-2.3797790837960213e-27
3884,-2.379418176479383e-27
3885,-2.3790570084857166e-27
3886,-2.3786955801126793e-27
3887,-2.378333891657783e-27
3888,-2.3779719434184002e-27
3889,-2.377609735691763e-27
3890,-2.3772472687749606e-27
3891,-2.3768845429649436e-27
3892,-2.376521558558519e-27
3893,-2.376158315852355e-27
3894,-2.3757948151429764e-27
3895,-2.3754310567267682e-27
3896,-2.3750670408999734e-27
3897,-2.374702767958694e-27
3898,-2.374338238198891e-27
3899,-2.373973451916383e-27
3900,-2.3736084094068486e-27
3901,-2.3732431109658235e-27
3902,-2.3728775568887025e-27
3903,-2.37251174747074e-27
3904,-2.372145683007046e-27
3905,-2.3717793637925914e-27
3906,-2.371412790122206e-27
3907,-2.3710459622905753e-27
3908,-2.3706788805922448e-27
3909,-2.3703115453216177e-27
3910,-2.3699439567729558e-27
3911,-2.369576115240379e-27
3912,-2.369208021017866e-27
3913,-2.3688396743992526e-27
3914,-2.3684710756782327e-27
3915,-2.368102225148359e-27
3916,-2.367733123103042e-27
3917,-2.3673637698355492e-27
3918,-2.366994165639008e-27
3919,-2.3666243108064026e-27
3920,-2.3662542056305745e-27
3921,-2.3658838504042245e-27
3922,-2.3655132454199103e-27
3923,-2.3651423909700466e-27
3924,-2.3647712873469088e-27
3925,-2.3643999348426266e-27
3926,-2.36402833374919e-27
3927,-2.3636564843584444e-27
3928,-2.3632843869620958e-27
3929,-2.362912041851704e-27
3930,-2.3625394493186908e-27
3931,-2.3621666096543314e-27
3932,-2.361793523149761e-27
3933,-2.3614201900959726e-27
3934,-2.3610466107838145e-27
3935,-2.3606727855039936e-27
3936,-2.3602987145470762e-27
3937,-2.3599243982034822e-27
3938,-2.3595498367634916e-27
3939,-2.3591750305172405e-27
3940,-2.358799979754723e-27
3941,-2.3584246847657897e-27
3942,-2.3580491458401495e-27
3943,-2.3576733632673673e-27
3944,-2.3572973373368667e-27
3945,-2.3569210683379268e-27
3946,-2.3565445565596847e-27
3947,-2.356167802291134e-27
3948,-2.3557908058211264e-27
3949,-2.35541356743837e-27
3950,-2.3550360874314297e-27
3951,-2.3546583660887286e-27
3952,-2.3542804036985446e-27
3953,-2.3539022005490135e-27
3954,-2.35352375692813e-27
3955,-2.353145073123743e-27
3956,-2.352766149423559e-27
3957,-2.3523869861151423e-27
3958,-2.3520075834859123e-27
3959,-2.3516279418231464e-27
3960,-2.3512480614139785e-27
3961,-2.3508679425453994e-27
3962,-2.350487585504257e-27
3963,-2.3501069905772534e-27
3964,-2.3497261580509516e-27
3965,-2.349345088211767e-27
3966,-2.348963781345974e-27
3967,-2.3485822377397035e-27
3968,-2.348200457678942e-27
3969,-2.3478184414495328e-27
3970,-2.3474361893371766e-27
3971,-2.3470537016274288e-27
3972,-2.3466709786057036e-27
3973,-2.3462880205572702e-27
3974,-2.3459048277672537e-27
3975,-2.3455214005206365e-27
3976,-2.3451377391022572e-27
3977,-2.344753843796811e-27
3978,-2.344369714888848e-27
3979,-2.343985352662777e-27
3980,-2.3436007574028614e-27
3981,-2.3432159293932202e-27
3982,-2.3428308689178307e-27
3983,-2.3424455762605253e-27
3984,-2.342060051704992e-27
3985,-2.341674295534776e-27
3986,-2.3412883080332782e-27
3987,-2.340902089483755e-27
3988,-2.3405156401693208e-27
3989,-2.340128960372943e-27
3990,-2.339742050377448e-27
3991,-2.3393549104655173e-27
3992,-2.3389675409196877e-27
3993,-2.338579942022353e-27
3994,-2.3381921140557612e-27
3995,-2.3378040573020182e-27
3996,-2.3374157720430857e-27
3997,-2.3370272585607795e-27
3998,-2.336638517136774e-27
3999,-2.336249548052597e-27
4000,-2.3358603515896333e-27
4001,-2.335470928029123e-27
4002,-2.3350812776521632e-27
4003,-2.3346914007397054e-27
4004,-2.334301297572558e-27
4005,-2.3339109684313837e-27
4006,-2.3335204135967024e-27
4007,-2.333129633348889e-27
4008,-2.3327386279681746e-27
4009,-2.3323473977346447e-27
4010,-2.3319559429282427e-27
4011,-2.3315642638287658e-27
4012,-2.3311723607158664e-27
4013,-2.330780233869055e-27
4014,-2.3303878835676947e-27
4015,-2.3299953100910067e-27
4016,-2.3296025137180668e-27
4017,-2.329209494727806e-27
4018,-2.32881625339901e-27
4019,-2.3284227900103217e-27
4020,-2.3280291048402397e-27
4021,-2.3276351981671162e-27
4022,-2.3272410702691604e-27
4023,-2.3268467214244366e-27
4024,-2.3264521519108635e-27
4025,-2.3260573620062163e-27
4026,-2.3256623519881258e-27
4027,-2.3252671221340775e-27
4028,-2.3248716727214128e-27
4029,-2.3244760040273264e-27
4030,-2.3240801163288723e-27
4031,-2.3236840099029573e-27
4032,-2.323287685026342e-27
4033,-2.3228911419756457e-27
4034,-2.3224943810273405e-27
4035,-2.3220974024577552e-27
4036,-2.3217002065430727e-27
4037,-2.321302793559331e-27
4038,-2.3209051637824252e-27
4039,-2.3205073174881042e-27
4040,-2.320109254951972e-27
4041,-2.3197109764494873e-27
4042,-2.319312482255966e-27
4043,-2.3189137726465764e-27
4044,-2.318514847896344e-27
4045,-2.3181157082801492e-27
4046,-2.317716354072726e-27
4047,-2.3173167855486664e-27
4048,-2.3169170029824137e-27
4049,-2.3165170066482688e-27
4050,-2.3161167968203868e-27
4051,-2.3157163737727787e-27
4052,-2.3153157377793104e-27
4053,-2.3149148891137006e-27
4054,-2.3145138280495268e-27
4055,-2.314112554860218e-27
4056,-2.3137110698190596e-27
4057,-2.3133093731991924e-27
4058,-2.3129074652736123e-27
4059,-2.3125053463151686e-27
4060,-2.3121030165965675e-27
4061,-2.3117004763903685e-27
4062,-2.311297725968986e-27
4063,-2.310894765604692e-27
4064,-2.3104915955696095e-27
4065,-2.3100882161357197e-27
4066,-2.3096846275748556e-27
4067,-2.3092808301587082e-27
4068,-2.3088768241588208e-27
4069,-2.3084726098465933e-27
4070,-2.3080681874932796e-27
4071,-2.3076635573699876e-27
4072,-2.3072587197476824e-27
4073,-2.3068536748971817e-27
4074,-2.3064484230891586e-27
4075,-2.3060429645941413e-27
4076,-2.3056372996825133e-27
4077,-2.305231428624511e-27
4078,-2.3048253516902275e-27
4079,-2.30441906914961e-27
4080,-2.30401258127246e-27
4081,-2.303605888328434e-27
4082,-2.3031989905870433e-27
4083,-2.3027918883176545e-27
4084,-2.3023845817894874e-27
4085,-2.301977071271619e-27
4086,-2.3015693570329767e-27
4087,-2.3011614393423485e-27
4088,-2.3007533184683716e-27
4089,-2.300344994679541e-27
4090,-2.299936468244206e-27
4091,-2.299527739430569e-27
4092,-2.299118808506689e-27
4093,-2.2987096757404777e-27
4094,-2.298300341399704e-27
4095,-2.2978908057519895e-27
4096,-2.2974810690648107e-27
4097,-2.2970711316054977e-27
4098,-2.2966609936412387e-27
4099,-2.2962506554390723e-27
4100,-2.2958401172658943e-27
4101,-2.2954293793884546e-27
4102,-2.2950184420733578e-27
4103,-2.294607305587062e-27
4104,-2.2941959701958802e-27
4105,-2.2937844361659822e-27
4106,-2.2933727037633898e-27
4107,-2.2929607732539786e-27
4108,-2.292548644903483e-27
4109,-2.292136318977488e-27
4110,-2.2917237957414326e-27
4111,-2.2913110754606155e-27
4112,-2.2908981584001848e-27
4113,-2.2904850448251454e-27
4114,-2.2900717350003555e-27
4115,-2.2896582291905292e-27
4116,-2.2892445276602342e-27
4117,-2.288830630673894e-27
4118,-2.2884165384957845e-27
4119,-2.2880022513900377e-27
4120,-2.2875877696206403e-27
4121,-2.2871730934514314e-27
4122,-2.286758223146107e-27
4123,-2.286343158968217e-27
4124,-2.285927901181165e-27
4125,-2.2855124500482095e-27
4126,-2.2850968058324643e-27
4127,-2.2846809687968957e-27
4128,-2.2842649392043264e-27
4129,-2.283848717317433e-27
4130,-2.2834323033987466e-27
4131,-2.2830156977106528e-27
4132,-2.2825989005153908e-27
4133,-2.282181912075056e-27
4134,-2.2817647326515964e-27
4135,-2.2813473625068152e-27
4136,-2.2809298019023717e-27
4137,-2.280512051099777e-27
4138,-2.2800941103603988e-27
4139,-2.2796759799454572e-27
4140,-2.2792576601160288e-27
4141,-2.2788391511330436e-27
4142,-2.278420453257286e-27
4143,-2.2780015667493954e-27
4144,-2.2775824918698654e-27
4145,-2.2771632288790433e-27
4146,-2.276743778037133e-27
4147,-2.2763241396041898e-27
4148,-2.2759043138401263e-27
4149,-2.2754843010047083e-27
4150,-2.275064101357556e-27
4151,-2.274643715158144e-27
4152,-2.2742231426658023e-27
4153,-2.273802384139713e-27
4154,-2.2733814398389165e-27
4155,-2.2729603100223038e-27
4156,-2.272538994948623e-27
4157,-2.272117494876475e-27
4158,-2.2716958100643163e-27
4159,-2.2712739407704566e-27
4160,-2.2708518872530628e-27
4161,-2.270429649770153e-27
4162,-2.2700072285796014e-27
4163,-2.2695846239391363e-27
4164,-2.269161836106341e-27
4165,-2.268738865338652e-27
4166,-2.2683157118933627e-27
4167,-2.2678923760276185e-27
4168,-2.26746885799842e-27
4169,-2.267045158062623e-27
4170,-2.266621276476938e-27
4171,-2.2661972134979275e-27
4172,-2.265772969382012e-27
4173,-2.265348544385464e-27
4174,-2.2649239387644113e-27
4175,-2.264499152774837e-27
4176,-2.2640741866725775e-27
4177,-2.263649040713323e-27
4178,-2.2632237151526212e-27
4179,-2.2627982102458714e-27
4180,-2.262372526248329e-27
4181,-2.261946663415103e-27
4182,-2.2615206220011573e-27
4183,-2.261094402261311e-27
4184,-2.260668004450236e-27
4185,-2.2602414288224615e-27
4186,-2.259814675632368e-27
4187,-2.2593877451341935e-27
4188,-2.258960637582028e-27
4189,-2.2585333532298182e-27
4190,-2.258105892331364e-27
4191,-2.2576782551403204e-27
4192,-2.257250441910197e-27
4193,-2.2568224528943574e-27
4194,-2.256394288346021e-27
4195,-2.25596594851826e-27
4196,-2.2555374336640034e-27
4197,-2.2551087440360325e-27
4198,-2.2546798798869852e-27
4199,-2.2542508414693532e-27
4200,-2.253821629035482e-27
4201,-2.2533922428375724e-27
4202,-2.2529626831276807e-27
4203,-2.252532950157717e-27
4204,-2.2521030441794458e-27
4205,-2.2516729654444866e-27
4206,-2.2512427142043133e-27
4207,-2.2508122907102546e-27
4208,-2.2503816952134942e-27
4209,-2.2499509279650702e-27
4210,-2.2495199892158754e-27
4211,-2.2490888792166568e-27
4212,-2.2486575982180167e-27
4213,-2.2482261464704125e-27
4214,-2.247794524224155e-27
4215,-2.247362731729411e-27
4216,-2.2469307692362013e-27
4217,-2.2464986369944022e-27
4218,-2.2460663352537434e-27
4219,-2.24563386426381e-27
4220,-2.2452012242740426e-27
4221,-2.2447684155337357e-27
4222,-2.2443354382920387e-27
4223,-2.2439022927979563e-27
4224,-2.243468979300347e-27
4225,-2.243035498047925e-27
4226,-2.2426018492892592e-27
4227,-2.2421680332727725e-27
4228,-2.241734050246744e-27
4229,-2.241299900459306e-27
4230,-2.240865584158447e-27
4231,-2.240431101592009e-27
4232,-2.2399964530076916e-27
4233,-2.2395616386530456e-27
4234,-2.239126658775479e-27
4235,-2.238691513622254e-27
4236,-2.2382562034404878e-27
4237,-2.237820728477153e-27
4238,-2.2373850889790755e-27
4239,-2.236949285192939e-27
4240,-2.236513317365279e-27
4241,-2.2360771857424883e-27
4242,-2.2356408905708126e-27
4243,-2.235204432096354e-27
4244,-2.2347678105650696e-27
4245,-2.2343310262227715e-27
4246,-2.2338940793151257e-27
4247,-2.233456970087654e-27
4248,-2.2330196987857333e-27
4249,-2.232582265654595e-27
4250,-2.232144670939326e-27
4251,-2.231706914884869e-27
4252,-2.2312689977360204e-27
4253,-2.230830919737432e-27
4254,-2.2303926811336112e-27
4255,-2.22995428216892e-27
4256,-2.2295157230875746e-27
4257,-2.2290770041336492e-27
4258,-2.2286381255510707e-27
4259,-2.2281990875836217e-27
4260,-2.22775989047494e-27
4261,-2.2273205344685184e-27
4262,-2.226881019807705e-27
4263,-2.2264413467357036e-27
4264,-2.2260015154955727e-27
4265,-2.225561526330226e-27
4266,-2.225121379482433e-27
4267,-2.2246810751948167e-27
4268,-2.2242406137098572e-27
4269,-2.2237999952698897e-27
4270,-2.2233592201171043e-27
4271,-2.2229182884935454e-27
4272,-2.2224772006411147e-27
4273,-2.2220359568015677e-27
4274,-2.2215945572165156e-27
4275,-2.2211530021274248e-27
4276,-2.2207112917756182e-27
4277,-2.2202694264022727e-27
4278,-2.2198274062484206e-27
4279,-2.2193852315549506e-27
4280,-2.2189429025626056e-27
4281,-2.2185004195119857e-27
4282,-2.2180577826435444e-27
4283,-2.2176149921975924e-27
4284,-2.217172048414294e-27
4285,-2.2167289515336714e-27
4286,-2.216285701795599e-27
4287,-2.2158422994398108e-27
4288,-2.215398744705893e-27
4289,-2.2149550378332887e-27
4290,-2.214511179061296e-27
4291,-2.2140671686290696e-27
4292,-2.213623006775619e-27
4293,-2.213178693739809e-27
4294,-2.2127342297603614e-27
4295,-2.2122896150758517e-27
4296,-2.2118448499247127e-27
4297,-2.2113999345452314e-27
4298,-2.210954869175552e-27
4299,-2.2105096540536735e-27
4300,-2.2100642894174504e-27
4301,-2.209618775504594e-27
4302,-2.2091731125526695e-27
4303,-2.208727300799101e-27
4304,-2.2082813404811637e-27
4305,-2.2078352318359933e-27
4306,-2.207388975100579e-27
4307,-2.2069425705117656e-27
4308,-2.2064960183062542e-27
4309,-2.206049318720602e-27
4310,-2.205602471991221e-27
4311,-2.2051554783543813e-27
4312,-2.204708338046207e-27
4313,-2.204261051302679e-27
4314,-2.2038136183596326e-27
4315,-2.2033660394527616e-27
4316,-2.2029183148176127e-27
4317,-2.2024704446895927e-27
4318,-2.2020224293039603e-27
4319,-2.2015742688958325e-27
4320,-2.2011259637001818e-27
4321,-2.2006775139518366e-27
4322,-2.2002289198854814e-27
4323,-2.1997801817356573e-27
4324,-2.199331299736761e-27
4325,-2.1988822741230453e-27
4326,-2.1984331051286192e-27
4327,-2.1979837929874477e-27
4328,-2.197534337933353e-27
4329,-2.1970847402000124e-27
4330,-2.1966350000209606e-27
4331,-2.196185117629586e-27
4332,-2.1957350932591362e-27
4333,-2.1952849271427136e-27
4334,-2.194834619513277e-27
4335,-2.194384170603641e-27
4336,-2.1939335806464793e-27
4337,-2.1934828498743178e-27
4338,-2.1930319785195418e-27
4339,-2.1925809668143907e-27
4340,-2.192129814990963e-27
4341,-2.1916785232812124e-27
4342,-2.1912270919169475e-27
4343,-2.190775521129836e-27
4344,-2.1903238111514004e-27
4345,-2.18987196221302e-27
4346,-2.1894199745459302e-27
4347,-2.188967848381225e-27
4348,-2.1885155839498527e-27
4349,-2.188063181482618e-27
4350,-2.1876106412101852e-27
4351,-2.187157963363071e-27
4352,-2.1867051481716526e-27
4353,-2.1862521958661613e-27
4354,-2.1857991066766868e-27
4355,-2.1853458808331733e-27
4356,-2.1848925185654247e-27
4357,-2.1844390201030988e-27
4358,-2.1839853856757125e-27
4359,-2.183531615512637e-27
4360,-2.183077709843103e-27
4361,-2.1826236688961964e-27
4362,-2.1821694929008603e-27
4363,-2.1817151820858945e-27
4364,-2.181260736679956e-27
4365,-2.180806156911559e-27
4366,-2.180351443009073e-27
4367,-2.1798965952007276e-27
4368,-2.1794416137146056e-27
4369,-2.1789864987786493e-27
4370,-2.178531250620658e-27
4371,-2.1780758694682866e-27
4372,-2.177620355549048e-27
4373,-2.1771647090903127e-27
4374,-2.1767089303193067e-27
4375,-2.1762530194631153e-27
4376,-2.175796976748679e-27
4377,-2.1753408024027963e-27
4378,-2.1748844966521232e-27
4379,-2.174428059723172e-27
4380,-2.1739714918423135e-27
4381,-2.1735147932357744e-27
4382,-2.1730579641296396e-27
4383,-2.1726010047498514e-27
4384,-2.1721439153222084e-27
4385,-2.1716866960723685e-27
4386,-2.1712293472258444e-27
4387,-2.1707718690080083e-27
4388,-2.1703142616440883e-27
4389,-2.1698565253591716e-27
4390,-2.1693986603782015e-27
4391,-2.1689406669259798e-27
4392,-2.1684825452271644e-27
4393,-2.1680242955062727e-27
4394,-2.1675659179876774e-27
4395,-2.1671074128956107e-27
4396,-2.1666487804541624e-27
4397,-2.166190020887278e-27
4398,-2.165731134418762e-27
4399,-2.1652721212722775e-27
4400,-2.164812981671343e-27
4401,-2.164353715839337e-27
4402,-2.163894323999494e-27
4403,-2.1634348063749083e-27
4404,-2.1629751631885296e-27
4405,-2.1625153946631666e-27
4406,-2.1620555010214867e-27
4407,-2.161595482486013e-27
4408,-2.161135339279129e-27
4409,-2.1606750716230745e-27
4410,-2.1602146797399478e-27
4411,-2.1597541638517054e-27
4412,-2.1592935241801602e-27
4413,-2.158832760946985e-27
4414,-2.158371874373712e-27
4415,-2.1579108646817266e-27
4416,-2.1574497320922766e-27
4417,-2.156988476826466e-27
4418,-2.156527099105259e-27
4419,-2.1560655991494746e-27
4420,-2.1556039771797927e-27
4421,-2.1551422334167508e-27
4422,-2.154680368080744e-27
4423,-2.1542183813920262e-27
4424,-2.15375627357071e-27
4425,-2.153294044836765e-27
4426,-2.1528316954100214e-27
4427,-2.152369225510165e-27
4428,-2.1519066353567425e-27
4429,-2.1514439251691572e-27
4430,-2.1509810951666717e-27
4431,-2.1505181455684077e-27
4432,-2.1500550765933437e-27
4433,-2.1495918884603186e-27
4434,-2.1491285813880286e-27
4435,-2.148665155595029e-27
4436,-2.1482016112997342e-27
4437,-2.1477379487204148e-27
4438,-2.1472741680752044e-27
4439,-2.1468102695820913e-27
4440,-2.1463462534589246e-27
4441,-2.1458821199234116e-27
4442,-2.1454178691931182e-27
4443,-2.1449535014854693e-27
4444,-2.1444890170177487e-27
4445,-2.1440244160070993e-27
4446,-2.1435596986705227e-27
4447,-2.143094865224879e-27
4448,-2.142629915886887e-27
4449,-2.1421648508731254e-27
4450,-2.1416996704000325e-27
4451,-2.1412343746839032e-27
4452,-2.140768963940894e-27
4453,-2.1403034383870197e-27
4454,-2.139837798238152e-27
4455,-2.1393720437100252e-27
4456,-2.138906175018231e-27
4457,-2.1384401923782202e-27
4458,-2.1379740960053034e-27
4459,-2.13750788611465e-27
4460,-2.137041562921289e-27
4461,-2.136575126640108e-27
4462,-2.136108577485855e-27
4463,-2.135641915673137e-27
4464,-2.1351751414164198e-27
4465,-2.134708254930029e-27
4466,-2.1342412564281504e-27
4467,-2.1337741461248274e-27
4468,-2.133306924233966e-27
4469,-2.1328395909693282e-27
4470,-2.1323721465445376e-27
4471,-2.1319045911730768e-27
4472,-2.131436925068289e-27
4473,-2.1309691484433755e-27
4474,-2.130501261511398e-27
4475,-2.1300332644852785e-27
4476,-2.129565157577798e-27
4477,-2.1290969410015976e-27
4478,-2.128628614969177e-27
4479,-2.1281601796928984e-27
4480,-2.1276916353849813e-27
4481,-2.127222982257506e-27
4482,-2.1267542205224132e-27
4483,-2.126285350391503e-27
4484,-2.125816372076435e-27
4485,-2.1253472857887296e-27
4486,-2.1248780917397673e-27
4487,-2.1244087901407885e-27
4488,-2.123939381202893e-27
4489,-2.1234698651370424e-27
4490,-2.123000242154056e-27
4491,-2.1225305124646147e-27
4492,-2.1220606762792606e-27
4493,-2.1215907338083945e-27
4494,-2.1211206852622775e-27
4495,-2.1206505308510327e-27
4496,-2.1201802707846405e-27
4497,-2.1197099052729454e-27
4498,-2.1192394345256492e-27
4499,-2.1187688587523157e-27
4500,-2.118298178162369e-27
4501,-2.1178273929650928e-27
4502,-2.1173565033696328e-27
4503,-2.1168855095849944e-27
4504,-2.1164144118200428e-27
4505,-2.1159432102835052e-27
4506,-2.115471905183969e-27
4507,-2.115000496729882e-27
4508,-2.1145289851295534e-27
4509,-2.1140573705911526e-27
4510,-2.1135856533227084e-27
4511,-2.1131138335321132e-27
4512,-2.112641911427119e-27
4513,-2.1121698872153376e-27
4514,-2.1116977611042433e-27
4515,-2.1112255333011703e-27
4516,-2.1107532040133143e-27
4517,-2.110280773447732e-27
4518,-2.1098082418113403e-27
4519,-2.1093356093109187e-27
4520,-2.1088628761531066e-27
4521,-2.1083900425444037e-27
4522,-2.1079171086911735e-27
4523,-2.1074440747996388e-27
4524,-2.1069709410758833e-27
4525,-2.1064977077258533e-27
4526,-2.1060243749553556e-27
4527,-2.1055509429700586e-27
4528,-2.1050774119754908e-27
4529,-2.104603782177044e-27
4530,-2.1041300537799714e-27
4531,-2.1036562269893858e-27
4532,-2.103182302010263e-27
4533,-2.1027082790474388e-27
4534,-2.1022341583056128e-27
4535,-2.1017599399893437e-27
4536,-2.101285624303055e-27
4537,-2.100811211451028e-27
4538,-2.100336701637409e-27
4539,-2.0998620950662037e-27
4540,-2.0993873919412802e-27
4541,-2.0989125924663697e-27
4542,-2.098437696845063e-27
4543,-2.097962705280815e-27
4544,-2.0974876179769408e-27
